name,cloth,caption,PSNR,SSIM,LPIPS,CLIPScore
12162_00.jpg,00563_00.jpg,a photo of a person wearing the target garment,20.498355951604168,0.688509464263916,0.15945866703987122,0.2856350541114807
02848_00.jpg,09215_00.jpg,a photo of a person wearing the target garment,15.599091991079248,0.6717681884765625,0.23760075867176056,0.27522075176239014
08129_00.jpg,01986_00.jpg,a photo of a person wearing the target garment,12.817916706547619,0.746113121509552,0.22326849400997162,0.2680509686470032
07454_00.jpg,13787_00.jpg,a photo of a person wearing the target garment,17.23342760984022,0.7736063599586487,0.1372111737728119,0.2927492558956146
14533_00.jpg,08803_00.jpg,a photo of a person wearing the target garment,17.840129423912845,0.7395049929618835,0.1777924746274948,0.2795097231864929
12275_00.jpg,14529_00.jpg,a photo of a person wearing the target garment,16.242854124561983,0.7169491648674011,0.23934443295001984,0.2692388594150543
11854_00.jpg,04449_00.jpg,a photo of a person wearing the target garment,15.478794038402533,0.7675983309745789,0.24066653847694397,0.2785848379135132
09335_00.jpg,08422_00.jpg,a photo of a person wearing the target garment,16.87516296526493,0.6955399513244629,0.22456617653369904,0.27276676893234253
02605_00.jpg,09744_00.jpg,a photo of a person wearing the target garment,15.352903244537966,0.679799497127533,0.2642446458339691,0.2759013772010803
03444_00.jpg,11985_00.jpg,a photo of a person wearing the target garment,15.296138988235391,0.7850133776664734,0.14556971192359924,0.2706667482852936
06802_00.jpg,01985_00.jpg,a photo of a person wearing the target garment,17.26962065067324,0.7414553165435791,0.2134334295988083,0.2708204686641693
09055_00.jpg,03601_00.jpg,a photo of a person wearing the target garment,17.720865469694512,0.7686507701873779,0.2016172558069229,0.2670248746871948
13109_00.jpg,13383_00.jpg,a photo of a person wearing the target garment,16.435332628312413,0.6430845856666565,0.22730273008346558,0.2758651375770569
09889_00.jpg,05677_00.jpg,a photo of a person wearing the target garment,16.22764862796391,0.7337571978569031,0.19515708088874817,0.2608921527862549
03964_00.jpg,13172_00.jpg,a photo of a person wearing the target garment,14.952959761298821,0.6375911235809326,0.23776710033416748,0.2719539999961853
13406_00.jpg,07416_00.jpg,a photo of a person wearing the target garment,17.3958324280254,0.7463343143463135,0.19592136144638062,0.2875734269618988
07011_00.jpg,10265_00.jpg,a photo of a person wearing the target garment,15.101907553141988,0.6850859522819519,0.21604377031326294,0.2689966857433319
09720_00.jpg,05624_00.jpg,a photo of a person wearing the target garment,15.993056150112645,0.7204251289367676,0.22763431072235107,0.28308701515197754
07068_00.jpg,07536_00.jpg,a photo of a person wearing the target garment,16.54633027532931,0.7857224345207214,0.18225786089897156,0.2747480571269989
07703_00.jpg,06072_00.jpg,a photo of a person wearing the target garment,17.68740714385865,0.7325360774993896,0.13235308229923248,0.28511592745780945
12333_00.jpg,06659_00.jpg,a photo of a person wearing the target garment,16.508038316356433,0.6932988166809082,0.19098544120788574,0.2739008665084839
